Date,Open,High,Low,Close,Adj Close,Volume
2020-09-17,150.899994,150.899994,146.199997,147.600006,147.600006,2972214
2020-09-18,149.899994,150.550003,146.250000,147.899994,147.899994,1838584
2020-09-21,148.000000,148.000000,135.500000,137.399994,137.399994,3307721
2020-09-22,138.000000,138.250000,129.699997,133.100006,133.100006,3852935
2020-09-23,135.949997,136.800003,128.000000,131.350006,131.350006,3255741
2020-09-24,127.800003,128.800003,122.150002,122.800003,122.800003,2622477
2020-09-25,125.000000,128.350006,123.099998,127.349998,127.349998,3392464
2020-09-28,129.250000,134.300003,127.400002,132.850006,132.850006,4486014
2020-09-29,135.199997,136.100006,130.750000,131.699997,131.699997,3460244
2020-09-30,133.000000,134.399994,130.500000,133.300003,133.300003,1485659
2020-10-01,135.699997,136.500000,132.600006,133.500000,133.500000,1674311
2020-10-05,137.000000,137.500000,132.050003,133.899994,133.899994,2800303
2020-10-06,137.800003,145.699997,135.899994,144.850006,144.850006,10190922
2020-10-07,144.100006,144.500000,139.800003,141.000000,141.000000,4032654
2020-10-08,142.800003,143.350006,139.649994,140.899994,140.899994,2491175
2020-10-09,141.399994,142.649994,138.000000,138.449997,138.449997,1423879
2020-10-12,139.550003,139.850006,133.050003,135.850006,135.850006,2787824
2020-10-13,135.550003,137.100006,132.850006,134.100006,134.100006,1370296
2020-10-14,134.000000,134.600006,128.800003,130.699997,130.699997,1752029
2020-10-15,131.899994,134.350006,126.500000,127.000000,127.000000,3983711
2020-10-16,129.800003,130.000000,126.000000,127.699997,127.699997,3339831
2020-10-19,130.699997,130.699997,127.849998,128.250000,128.250000,1667032
2020-10-20,128.000000,130.250000,126.400002,129.649994,129.649994,2072303
2020-10-21,131.250000,133.000000,128.250000,130.250000,130.250000,3493665
2020-10-22,129.050003,134.500000,128.449997,133.449997,133.449997,3949368
2020-10-23,134.850006,138.899994,134.149994,137.000000,137.000000,3019050
2020-10-26,139.399994,140.750000,131.199997,133.649994,133.649994,6481648
2020-10-27,134.000000,136.800003,131.000000,135.699997,135.699997,2354638
2020-10-28,138.199997,143.149994,133.500000,134.800003,134.800003,10895926
2020-10-29,132.399994,133.000000,130.000000,131.899994,131.899994,3900882
2020-10-30,132.899994,134.500000,130.300003,132.699997,132.699997,3535203
2020-11-02,133.699997,134.000000,131.100006,132.850006,132.850006,3930814
2020-11-03,134.850006,137.350006,133.649994,134.100006,134.100006,4349169
2020-11-04,134.649994,137.000000,134.000000,135.850006,135.850006,4467240
2020-11-05,136.949997,138.000000,136.000000,137.649994,137.649994,1869117
2020-11-06,137.899994,142.250000,137.750000,138.899994,138.899994,4560932
2020-11-09,140.350006,141.500000,138.750000,141.000000,141.000000,1864786
2020-11-10,143.250000,146.550003,142.699997,146.000000,146.000000,6295710
2020-11-11,146.000000,151.399994,145.750000,150.949997,150.949997,7167086
2020-11-12,150.000000,153.800003,150.000000,151.149994,151.149994,3728837
2020-11-13,150.000000,150.000000,145.500000,146.350006,146.350006,1759776
2020-11-14,null,null,null,null,null,null
2020-11-17,151.699997,159.100006,151.699997,158.000000,158.000000,7207341
2020-11-18,158.600006,174.949997,158.600006,173.550003,173.550003,10988480
2020-11-19,171.800003,176.350006,166.600006,167.750000,167.750000,7800401
2020-11-20,170.000000,171.550003,165.550003,169.000000,169.000000,3049951
2020-11-23,169.699997,173.899994,165.600006,170.600006,170.600006,2467428
2020-11-24,172.300003,175.550003,171.199997,172.000000,172.000000,2891967
2020-11-25,175.000000,176.850006,169.250000,171.399994,171.399994,2574062
2020-11-26,171.699997,174.899994,171.050003,173.750000,173.750000,1363494
2020-11-27,174.449997,183.750000,174.449997,180.250000,180.250000,7612050
2020-12-01,183.250000,183.250000,178.100006,179.699997,179.699997,2381640
2020-12-02,184.100006,187.300003,181.149994,183.550003,183.550003,5202699
2020-12-03,185.000000,186.000000,183.300003,184.800003,184.800003,2377418
2020-12-04,186.699997,188.750000,182.250000,184.149994,184.149994,3479711
2020-12-07,184.699997,186.449997,182.800003,183.550003,183.550003,3447221
2020-12-08,185.350006,185.699997,178.949997,181.750000,181.750000,2359362
2020-12-09,182.649994,186.399994,181.800003,182.699997,182.699997,2954649
2020-12-10,182.699997,182.750000,176.449997,177.600006,177.600006,3178214
2020-12-11,178.100006,181.449997,176.600006,178.800003,178.800003,3009313
2020-12-14,181.000000,181.000000,176.800003,177.600006,177.600006,3755794
2020-12-15,176.800003,179.500000,173.300003,178.800003,178.800003,1890994
2020-12-16,181.000000,183.800003,180.300003,182.500000,182.500000,3455087
2020-12-17,183.600006,184.149994,180.649994,181.649994,181.649994,1878837
2020-12-18,181.100006,181.449997,176.699997,180.500000,180.500000,1595408
2020-12-21,176.500000,177.500000,162.449997,164.550003,164.550003,3742380
2020-12-22,164.000000,169.100006,156.550003,165.050003,165.050003,8247143
2020-12-23,165.699997,169.699997,163.350006,169.199997,169.199997,6186133
2020-12-24,171.500000,177.899994,171.500000,175.899994,175.899994,5228776
2020-12-28,180.000000,187.449997,179.000000,186.300003,186.300003,4106762
2020-12-29,188.000000,188.600006,181.050003,183.399994,183.399994,3312073
2020-12-30,183.300003,185.300003,180.449997,184.000000,184.000000,1478809
2020-12-31,185.000000,187.500000,182.850006,183.699997,183.699997,2122018
2021-01-01,185.250000,187.000000,184.550003,186.449997,186.449997,1158750
2021-01-04,192.000000,193.000000,188.800003,191.199997,191.199997,2832471
2021-01-05,187.000000,193.949997,185.050003,193.250000,193.250000,3650476
2021-01-06,194.050003,197.449997,190.699997,195.350006,195.350006,5666225
2021-01-07,197.000000,200.350006,195.449997,196.699997,196.699997,4978434
2021-01-08,199.149994,201.449997,197.250000,198.100006,198.100006,3221977
2021-01-11,199.800003,225.000000,199.550003,220.100006,220.100006,7959649
2021-01-12,228.800003,249.500000,224.050003,237.800003,237.800003,20541348
2021-01-13,243.300003,248.800003,238.550003,242.500000,242.500000,11660473
2021-01-14,243.000000,249.800003,238.600006,245.149994,245.149994,4130572
2021-01-15,246.350006,264.600006,242.500000,260.399994,260.399994,17370425
2021-01-18,262.399994,262.399994,241.149994,245.649994,245.649994,11550376
2021-01-19,251.699997,261.700012,251.399994,258.850006,258.850006,6386190
2021-01-20,260.000000,277.600006,259.000000,274.899994,274.899994,13752988
2021-01-21,282.000000,299.000000,280.100006,290.450012,290.450012,17635185
2021-01-22,296.000000,306.899994,278.299988,289.399994,289.399994,14867458
2021-01-25,299.899994,299.899994,277.399994,279.049988,279.049988,12225688
2021-01-27,278.000000,278.000000,265.750000,267.399994,267.399994,6060640
2021-01-28,259.799988,273.450012,259.000000,266.850006,266.850006,7406729
2021-01-29,273.399994,278.850006,260.600006,262.600006,262.600006,10077046
2021-02-01,270.399994,281.950012,255.550003,279.750000,279.750000,9091062
2021-02-02,292.750000,332.399994,290.000000,322.299988,322.299988,22854765
2021-02-03,339.399994,341.850006,326.250000,330.950012,330.950012,16250000
2021-02-04,330.700012,334.399994,322.500000,326.100006,326.100006,6925075
2021-02-05,328.899994,329.899994,312.850006,315.899994,315.899994,5787491
2021-02-08,318.950012,339.250000,316.799988,335.850006,335.850006,5875468
2021-02-09,337.000000,338.549988,322.149994,325.100006,325.100006,5406350
2021-02-10,325.549988,332.500000,319.500000,328.950012,328.950012,7313560
2021-02-11,326.049988,331.350006,323.000000,324.899994,324.899994,4273371
2021-02-12,326.549988,330.399994,321.350006,325.250000,325.250000,3578496
2021-02-15,330.399994,335.600006,324.049988,333.299988,333.299988,3847809
2021-02-16,335.799988,337.899994,327.600006,329.049988,329.049988,3878347
2021-02-17,327.000000,334.250000,325.549988,330.100006,330.100006,2708521
2021-02-18,331.500000,331.899994,317.649994,323.299988,323.299988,2511859
2021-02-19,322.500000,322.500000,301.500000,312.000000,312.000000,4202696
2021-02-22,311.549988,314.000000,302.149994,304.149994,304.149994,5997129
2021-02-23,308.000000,328.799988,308.000000,324.100006,324.100006,6654359
2021-02-24,326.299988,330.000000,305.100006,320.950012,320.950012,15104538
2021-02-25,325.399994,334.500000,323.299988,333.100006,333.100006,7349275
2021-02-26,324.000000,333.000000,318.799988,323.000000,323.000000,4893904
2021-03-01,329.899994,331.850006,322.549988,328.100006,328.100006,5221906
2021-03-02,330.700012,347.100006,326.649994,345.700012,345.700012,6450114
2021-03-03,348.700012,357.000000,346.600006,348.500000,348.500000,4442426
2021-03-04,340.799988,345.299988,337.250000,339.200012,339.200012,5215719
2021-03-05,334.500000,337.799988,319.799988,325.100006,325.100006,7493136
2021-03-08,331.500000,331.549988,318.850006,321.250000,321.250000,4669627
2021-03-09,325.299988,328.250000,309.700012,315.200012,315.200012,6082763
2021-03-10,320.000000,324.399994,316.750000,321.350006,321.350006,3898952
2021-03-12,325.899994,326.350006,314.299988,317.450012,317.450012,2103674
2021-03-15,320.399994,320.649994,310.100006,318.450012,318.450012,2305974
2021-03-16,320.299988,321.799988,315.299988,319.750000,319.750000,1860583
2021-03-17,317.000000,320.000000,304.000000,305.850006,305.850006,2202123
2021-03-18,310.600006,316.500000,299.750000,306.899994,306.899994,5997189
2021-03-19,303.299988,311.000000,290.350006,308.950012,308.950012,5202269
